Gender,Major,Program,GPA
Female,B.Tech,CHD,6.6
Female,B.Tech,ECE,6.81
Male,B.Tech,CHD,8.78
Female,MS,CND,7.06
Male,B.Tech,ECE,6.45
Female,B.Tech,CSE,6.09
Male,B.Tech,CSE,8.06
Female,B.Tech,CND,8.85
Female,B.Tech,CSE,7.31
Male,B.Tech,ECE,7.39
Female,B.Tech,CSE,7.09
Female,MS,CND,8.31
Female,MS,ECE,8.54
Male,B.Tech,CHD,7.43
Female,PhD,ECE,8.55
Female,B.Tech,CSE,7.78
Male,MS,ECE,6.76
Female,MS,CND,8.0
Male,B.Tech,ECE,7.31
Male,MS,CND,8.29
Male,B.Tech,ECE,6.83
Male,B.Tech,ECE,7.16
Male,B.Tech,ECE,6.28
Male,MS,ECE,6.76
Female,MS,CSE,8.69
Male,B.Tech,CND,5.87
Male,B.Tech,CND,6.84
Male,B.Tech,ECE,6.25
Male,PhD,ECE,9.09
Female,B.Tech,CSE,6.92
Female,MS,CND,7.78
Female,B.Tech,CSE,7.75
Male,B.Tech,CHD,9.16
Male,B.Tech,CSE,7.41
Male,PhD,ECE,8.11
Male,B.Tech,CHD,7.7
Male,PhD,CSE,7.51
Female,B.Tech,CSE,7.05
Male,B.Tech,CND,8.99
Female,MS,CHD,8.11
Male,MS,CHD,8.08
Male,PhD,CND,8.31
Male,B.Tech,CSE,6.6
Male,B.Tech,CSE,7.31
Female,B.Tech,ECE,7.78
Male,B.Tech,CSE,6.67
Male,PhD,ECE,7.05
Female,B.Tech,ECE,7.47
Male,B.Tech,CSE,9.13
Male,B.Tech,ECE,6.62
Male,B.Tech,CSE,5.53
Male,B.Tech,CSE,7.68
Female,B.Tech,ECE,8.74
Female,B.Tech,CHD,7.53
Female,B.Tech,CSE,8.72
Male,PhD,CHD,8.7
Male,B.Tech,ECE,7.71
Female,B.Tech,CSE,6.48
Male,PhD,CHD,8.44
Male,MS,CND,7.98
Male,PhD,CHD,8.27
Male,PhD,CSE,8.17
Male,B.Tech,ECE,7.23
Female,B.Tech,ECE,5.7
Female,B.Tech,CSE,7.81
Male,B.Tech,CSE,6.12
Male,MS,CSE,7.82
Male,B.Tech,CSE,7.33
Female,MS,CSE,7.35
Male,MS,ECE,6.62
Female,B.Tech,CSE,6.62
Male,MS,CND,7.0
Male,B.Tech,ECE,7.71
Male,B.Tech,CHD,5.85
Female,MS,ECE,9.04
Male,B.Tech,CSE,6.99
Male,MS,ECE,8.04
Male,B.Tech,CHD,5.02
Female,B.Tech,CSE,7.14
Female,MS,CSE,7.94
Male,B.Tech,CSE,5.7
Female,B.Tech,CSE,7.09
Male,B.Tech,CSE,6.6
Male,MS,CSE,7.85
Male,B.Tech,CSE,7.03
Male,MS,CHD,7.67
Female,B.Tech,CSE,7.25
Female,B.Tech,ECE,6.91
Male,PhD,CHD,8.54
Male,B.Tech,ECE,6.47
Female,B.Tech,CSE,5.94
Female,MS,ECE,7.5
Male,MS,CSE,9.01
Female,B.Tech,ECE,7.96
Male,B.Tech,ECE,8.21
Male,MS,CSE,8.9
Female,MS,CSE,7.67
Male,MS,CSE,8.21
Male,B.Tech,CSE,7.08
Male,PhD,ECE,8.63
Female,B.Tech,CND,6.71
Female,B.Tech,CSE,7.09
Male,B.Tech,ECE,7.07
Male,B.Tech,ECE,7.53
Male,B.Tech,ECE,7.66
Male,B.Tech,CND,7.09
Male,B.Tech,CHD,7.12
Female,B.Tech,ECE,7.23
Male,B.Tech,CND,8.65
Male,B.Tech,CSE,5.27
Male,B.Tech,ECE,6.03
Male,B.Tech,CHD,7.67
Female,B.Tech,ECE,7.27
Male,B.Tech,CND,7.26
Male,PhD,CSE,8.63
Male,MS,ECE,8.15
Male,MS,CND,7.61
Male,B.Tech,CSE,7.63
Male,B.Tech,ECE,7.02
Male,B.Tech,CSE,6.55
Male,MS,CHD,8.48
Male,B.Tech,CND,7.65
Male,B.Tech,CSE,7.21
Female,B.Tech,CSE,8.72
Male,B.Tech,CSE,8.33
Male,PhD,CND,8.8
Male,MS,CHD,9.8
Male,MS,CSE,7.9
Female,B.Tech,CSE,6.54
Male,MS,CND,8.6
Female,B.Tech,CHD,6.75
Male,PhD,CSE,8.31
Male,B.Tech,CSE,6.01
Female,B.Tech,ECE,7.61
Male,B.Tech,ECE,5.53
Male,B.Tech,CND,6.9
Male,MS,ECE,7.99
Female,PhD,CHD,8.08
Male,B.Tech,ECE,5.24
Female,B.Tech,CND,5.24
Male,B.Tech,CSE,6.25
Female,MS,CSE,8.38
Male,B.Tech,CSE,7.29
Female,B.Tech,CHD,6.98
Male,B.Tech,ECE,6.12
Female,B.Tech,CSE,7.34
Male,MS,ECE,6.74
Male,B.Tech,CSE,4.6
Male,B.Tech,CSE,6.76
Male,MS,CSE,7.62
Male,B.Tech,ECE,8.01
Female,B.Tech,ECE,7.16
Female,B.Tech,CHD,8.65
Male,B.Tech,CND,6.45
Female,B.Tech,ECE,7.49
Male,PhD,CHD,8.17
Male,MS,CSE,8.97
Female,MS,CSE,7.86
Female,PhD,CSE,8.73
Other,B.Tech,ECE,5.92
Male,B.Tech,CSE,6.58
Female,B.Tech,CSE,6.92
Male,MS,CHD,8.88
Male,B.Tech,CSE,4.8
Male,B.Tech,ECE,6.67
Other,B.Tech,ECE,6.63
Female,B.Tech,CSE,4.92
Female,B.Tech,CSE,6.54
Male,MS,CSE,6.92
Male,B.Tech,CSE,4.67
Male,PhD,CHD,8.17
Male,B.Tech,ECE,6.7
Male,MS,ECE,7.83
Female,PhD,ECE,8.43
Male,PhD,CND,7.86
Male,B.Tech,CSE,8.79
Male,B.Tech,CSE,6.97
Male,B.Tech,ECE,8.29
Male,B.Tech,ECE,5.32
Female,B.Tech,ECE,6.17
Male,PhD,CHD,8.64
Female,B.Tech,CSE,6.77
Male,B.Tech,ECE,5.93
Male,B.Tech,CSE,5.16
Male,MS,CHD,8.51
Female,PhD,CND,8.63
Female,B.Tech,CSE,7.24
Male,B.Tech,CSE,6.5
Male,MS,CSE,7.22
Male,B.Tech,CSE,6.95
Male,B.Tech,CSE,5.68
Female,MS,ECE,7.47
Male,PhD,CND,8.93
Male,B.Tech,CSE,5.15
Male,B.Tech,CSE,7.68
Male,B.Tech,CSE,8.49
Male,B.Tech,CSE,7.82
Male,B.Tech,CSE,7.4
Female,B.Tech,ECE,6.54
Female,B.Tech,CSE,6.35
Male,B.Tech,CND,4.75
Female,B.Tech,ECE,7.04
Male,B.Tech,ECE,6.6
Male,B.Tech,CSE,6.3
Male,B.Tech,ECE,6.98
Male,B.Tech,ECE,7.06
Male,B.Tech,CSE,6.36
Male,MS,CSE,9.13
Male,B.Tech,CND,7.73
Other,PhD,ECE,8.75
Male,B.Tech,ECE,6.9
Male,B.Tech,CSE,7.51
Male,B.Tech,CSE,6.1
Male,B.Tech,CSE,7.67
Male,MS,CSE,7.86
Female,PhD,CHD,7.79
Male,PhD,ECE,8.29
Male,B.Tech,ECE,6.71
Male,B.Tech,ECE,9.32
Male,B.Tech,CSE,7.44
Male,B.Tech,ECE,8.58
Male,B.Tech,ECE,8.13
Male,MS,CHD,8.03
Male,PhD,CHD,8.08
Male,B.Tech,ECE,5.26
Female,B.Tech,CSE,6.13
Male,B.Tech,ECE,7.66
Female,B.Tech,CSE,6.7
Female,B.Tech,ECE,7.38
Male,PhD,CSE,7.28
Male,B.Tech,CHD,7.45
Male,B.Tech,ECE,8.1
Female,B.Tech,ECE,5.22
Male,B.Tech,ECE,7.37
Female,PhD,CND,8.97
Female,B.Tech,ECE,8.68
Female,PhD,CSE,8.05
Male,B.Tech,CHD,7.78
Male,MS,CHD,9.0
Female,B.Tech,ECE,7.4
Male,B.Tech,CND,8.29
Male,MS,CSE,7.97
Female,MS,CSE,8.28
Male,MS,ECE,7.56
Female,B.Tech,ECE,6.84
Female,PhD,ECE,8.52
Male,PhD,CHD,7.95
Female,B.Tech,ECE,6.78
Male,PhD,CHD,8.68
Male,B.Tech,CHD,9.05
Male,B.Tech,CSE,4.95
Male,B.Tech,ECE,8.98
Male,PhD,CND,8.17
Male,B.Tech,ECE,7.96
Male,B.Tech,CSE,8.16
Male,B.Tech,CSE,8.56
Female,B.Tech,ECE,6.27
Female,B.Tech,CSE,6.77
Male,B.Tech,CSE,6.95
Male,MS,ECE,7.75
Male,PhD,ECE,8.96
Male,MS,CHD,7.95
Female,MS,CHD,6.87
Female,B.Tech,CSE,6.37
Male,B.Tech,ECE,5.42
Male,B.Tech,ECE,6.77
Male,B.Tech,CSE,7.67
Male,PhD,CSE,7.97
Male,B.Tech,CHD,6.6
Other,PhD,CHD,8.16
Female,B.Tech,ECE,7.14
Male,MS,CSE,8.36
Male,B.Tech,CHD,7.81
Female,B.Tech,ECE,9.26
Male,MS,CND,8.09
Male,B.Tech,CND,7.74
Male,MS,CND,6.89
Female,B.Tech,CHD,6.62
Male,B.Tech,CSE,6.73
Female,PhD,CND,7.79
Female,B.Tech,CSE,6.46
Female,MS,CND,7.92
Female,B.Tech,CSE,6.5
Male,B.Tech,ECE,9.6
Male,B.Tech,CSE,7.51
Female,B.Tech,ECE,9.0
Female,B.Tech,CSE,8.49
Male,B.Tech,ECE,6.36
Male,B.Tech,CHD,7.04
Female,B.Tech,ECE,6.57
Female,B.Tech,CSE,6.84
Male,B.Tech,ECE,6.02
Male,B.Tech,CSE,6.56
Male,B.Tech,ECE,7.36
Male,B.Tech,CND,7.33
Male,B.Tech,ECE,7.25
Male,B.Tech,CSE,6.94
Male,PhD,ECE,8.73
Male,MS,CND,7.82
Female,B.Tech,CSE,8.39
Female,B.Tech,ECE,5.15
Male,MS,ECE,8.46
Male,B.Tech,ECE,7.49
Female,MS,CND,7.53
Male,PhD,ECE,8.12
Female,B.Tech,ECE,7.46
Female,B.Tech,ECE,7.92
Male,MS,CSE,6.78
Other,PhD,ECE,8.61
Male,B.Tech,ECE,6.54
Male,B.Tech,CSE,8.13
Male,B.Tech,CHD,5.16
Male,B.Tech,CSE,9.45
Female,MS,CSE,7.38
Male,PhD,ECE,9.01
Male,B.Tech,CSE,6.93
Male,MS,ECE,7.43
Female,B.Tech,CSE,7.27
Male,B.Tech,ECE,8.03
Male,B.Tech,CND,5.45
Female,B.Tech,ECE,7.7
Male,B.Tech,CSE,6.99
Female,B.Tech,CND,7.58
Male,MS,ECE,8.01
Female,MS,ECE,7.6
Female,B.Tech,ECE,5.89
Male,B.Tech,CSE,7.67
Male,B.Tech,CHD,7.67
Female,PhD,ECE,8.63
Male,B.Tech,ECE,7.43
Female,B.Tech,CSE,7.94
Male,B.Tech,ECE,8.41
Male,B.Tech,ECE,5.12
Male,B.Tech,CSE,4.66
Female,MS,CHD,9.2
Male,MS,CHD,7.06
Female,B.Tech,ECE,5.91
Female,B.Tech,ECE,6.71
Male,B.Tech,ECE,5.35
Male,PhD,CSE,8.11
Female,B.Tech,ECE,6.05
Male,B.Tech,ECE,6.77
Female,B.Tech,ECE,7.28
Male,B.Tech,CHD,6.66
Male,B.Tech,CSE,6.61
Female,B.Tech,CSE,7.26
Male,B.Tech,CSE,8.04
Male,B.Tech,CSE,8.6
Male,B.Tech,CSE,6.78
Male,B.Tech,CND,8.82
Male,B.Tech,CSE,7.88
Female,B.Tech,ECE,5.77
Male,B.Tech,CSE,5.74
Male,PhD,CHD,8.01
Female,B.Tech,CND,8.44
Male,B.Tech,CSE,6.5
Male,B.Tech,CHD,5.11
Female,B.Tech,CND,6.77
Female,B.Tech,ECE,5.02
Male,MS,ECE,7.26
Male,B.Tech,ECE,6.41
Male,B.Tech,CHD,7.15
Male,MS,CSE,8.72
Male,PhD,ECE,8.65
Male,PhD,ECE,7.71
Male,MS,CSE,7.74
Male,PhD,CND,8.34
Male,B.Tech,ECE,6.74
Female,B.Tech,CSE,6.73
Male,B.Tech,ECE,5.28
Male,MS,CSE,7.19
Male,PhD,CSE,8.1
Male,B.Tech,ECE,4.0
Female,B.Tech,ECE,7.64
Male,MS,CSE,7.04
Male,PhD,CSE,8.64
Male,B.Tech,ECE,7.6
Female,PhD,CND,8.03
Male,B.Tech,CHD,8.0
Male,B.Tech,CSE,7.74
Male,B.Tech,ECE,6.69
Male,B.Tech,CHD,6.58
Male,B.Tech,ECE,8.1
Male,MS,CND,8.16
Female,MS,CND,8.73
Female,MS,CSE,6.33
Male,B.Tech,CSE,7.1
Male,B.Tech,CSE,5.42
Male,B.Tech,CSE,6.97
Other,B.Tech,CND,7.71
Male,B.Tech,CND,8.74
Female,B.Tech,CSE,6.06
Male,B.Tech,ECE,6.47
Male,MS,ECE,7.93
Male,B.Tech,CSE,6.03
Male,PhD,CHD,8.79
Female,B.Tech,CND,6.93
Female,PhD,CSE,8.36
Male,B.Tech,CSE,7.62
Male,B.Tech,CSE,6.93
Female,B.Tech,CSE,6.18
Female,MS,ECE,7.96
Male,B.Tech,ECE,6.14
Male,B.Tech,ECE,7.11
Male,MS,CHD,8.7
Male,B.Tech,CSE,5.83
Male,B.Tech,CSE,5.47
Male,B.Tech,CHD,7.05
Male,B.Tech,CHD,6.23
Male,B.Tech,CSE,7.03
Male,B.Tech,CSE,7.32
Female,B.Tech,CHD,4.86
Female,B.Tech,CSE,7.69
Male,MS,ECE,7.18
Female,B.Tech,ECE,6.98
Female,B.Tech,CSE,6.34
Male,B.Tech,CSE,6.45
Male,B.Tech,ECE,8.69
Female,B.Tech,ECE,7.32
Female,B.Tech,CHD,7.9
Female,B.Tech,CND,7.15
Female,PhD,CSE,8.61
Male,B.Tech,CSE,7.42
Male,B.Tech,ECE,7.25
Male,B.Tech,ECE,8.11
Male,B.Tech,CSE,7.16
Male,MS,CSE,9.6
Male,B.Tech,CSE,7.96
Male,B.Tech,ECE,5.86
Female,B.Tech,CSE,6.82
Male,B.Tech,CND,7.4
Male,B.Tech,CSE,7.04
Male,B.Tech,CND,7.69
Male,B.Tech,CHD,7.8
Female,B.Tech,ECE,5.64
Female,B.Tech,ECE,8.28
Other,B.Tech,ECE,6.5
Male,B.Tech,CSE,6.4
Male,B.Tech,CSE,6.4
Male,PhD,CHD,8.7
Male,B.Tech,ECE,6.73
Female,PhD,CHD,7.97
Female,B.Tech,ECE,6.58
Female,MS,ECE,6.74
Male,B.Tech,ECE,6.16
Female,B.Tech,ECE,5.76
Male,MS,ECE,7.81
Female,MS,CND,8.46
Male,B.Tech,ECE,7.55
Male,B.Tech,ECE,8.26
Male,B.Tech,ECE,8.03
Female,PhD,CHD,8.04
Male,B.Tech,ECE,7.02
Male,B.Tech,CSE,6.97
Female,MS,CND,6.49
Male,MS,CSE,7.15
Male,B.Tech,CSE,6.83
Male,B.Tech,CSE,6.83
Male,PhD,CSE,8.56
Female,B.Tech,ECE,7.46
Female,MS,ECE,6.76
Male,B.Tech,CHD,7.52
Other,B.Tech,CSE,7.18
Male,B.Tech,CSE,7.62
Male,B.Tech,CSE,8.07
Male,MS,CHD,7.9
Male,B.Tech,CHD,8.25
Male,B.Tech,ECE,6.11
Female,B.Tech,CSE,6.05
Female,B.Tech,CND,7.43
Male,B.Tech,CSE,6.63
Male,B.Tech,ECE,7.26
Female,B.Tech,ECE,8.99
Female,MS,CSE,8.28
Female,MS,CSE,8.15
Male,B.Tech,CSE,6.13
Female,B.Tech,CHD,5.3
Male,B.Tech,ECE,6.93
Male,B.Tech,CHD,8.07
Male,MS,ECE,7.77
Male,B.Tech,ECE,7.4
Male,B.Tech,ECE,8.43
Male,B.Tech,CND,8.4
Male,B.Tech,CSE,7.43
Female,B.Tech,CSE,7.17
Male,B.Tech,ECE,5.48
Male,B.Tech,CND,6.37
Male,PhD,CND,8.16
Female,MS,CHD,7.4
Male,MS,CSE,8.17
Male,PhD,CSE,9.26
Male,B.Tech,CND,8.52
Female,MS,ECE,8.17
Other,B.Tech,CSE,7.78
Male,B.Tech,CND,6.27
Male,MS,CSE,9.02
Female,B.Tech,ECE,5.44
Male,PhD,CHD,8.76
Male,B.Tech,CSE,7.5
Male,MS,ECE,7.47
Male,B.Tech,CSE,6.79
Male,B.Tech,ECE,5.87
Male,B.Tech,ECE,5.91
Female,MS,CSE,6.89
Female,B.Tech,CND,7.77
Male,B.Tech,CSE,8.21
Female,B.Tech,CSE,4.84
Male,B.Tech,CSE,8.84
Male,B.Tech,CSE,6.99
Male,B.Tech,CND,7.29
Female,MS,CSE,6.97
Female,B.Tech,ECE,8.32
Female,B.Tech,CHD,7.2
Female,B.Tech,ECE,8.14
Male,B.Tech,CSE,8.22
Female,B.Tech,CHD,8.33
Female,MS,CHD,7.55
Female,B.Tech,CSE,6.79
Male,B.Tech,ECE,6.39
Male,B.Tech,CND,7.9
Male,B.Tech,ECE,7.33
Male,B.Tech,ECE,8.07
Male,B.Tech,CND,8.11
Male,MS,CHD,6.79
Male,B.Tech,CSE,8.35
Male,B.Tech,CSE,7.95
Male,B.Tech,ECE,6.63
Male,B.Tech,CSE,7.35
Female,PhD,CND,8.24
Male,B.Tech,ECE,7.62
Male,PhD,ECE,8.11
Female,B.Tech,ECE,7.48
Male,B.Tech,ECE,7.07
Male,B.Tech,CSE,6.57
Male,B.Tech,CSE,7.19
Male,B.Tech,ECE,9.71
Female,B.Tech,CHD,6.31
Male,B.Tech,ECE,6.75
Male,B.Tech,CSE,6.33
Male,B.Tech,CSE,6.44
Male,B.Tech,CHD,7.82
Female,MS,CND,8.5
Male,B.Tech,CSE,6.99
Male,MS,CHD,8.72
Male,B.Tech,ECE,7.79
Male,B.Tech,ECE,6.84
Male,B.Tech,CHD,5.47
Female,B.Tech,CSE,7.83
Female,B.Tech,ECE,7.17
Female,B.Tech,CSE,7.02
Female,B.Tech,CSE,6.53
Female,B.Tech,ECE,7.74
Male,MS,CSE,8.24
Female,B.Tech,ECE,6.76
Female,B.Tech,CSE,5.77
Female,B.Tech,ECE,8.07
Male,MS,CSE,8.42
Male,B.Tech,ECE,7.26
Female,B.Tech,ECE,4.34
Female,PhD,CND,8.28
Other,MS,CND,7.83
Male,B.Tech,CSE,6.38
Male,B.Tech,CSE,7.75
Male,MS,CHD,8.5
Female,MS,CHD,8.31
Male,B.Tech,CSE,8.04
Male,B.Tech,CSE,5.98
Other,B.Tech,ECE,6.55
Male,B.Tech,CND,7.07
Female,B.Tech,CND,6.38
Male,B.Tech,CSE,7.73
Female,PhD,ECE,8.04
Male,MS,CSE,8.91
Female,B.Tech,ECE,6.07
Female,B.Tech,ECE,9.13
Male,B.Tech,ECE,9.03
Male,B.Tech,ECE,6.91
Male,B.Tech,CSE,8.15
Female,B.Tech,CSE,6.6
Female,B.Tech,CND,8.01
Male,B.Tech,CSE,6.82
Male,MS,ECE,7.1
Male,B.Tech,ECE,4.0
Female,B.Tech,ECE,6.73
Female,MS,CND,8.2
Male,B.Tech,CSE,8.33
Male,B.Tech,ECE,7.04
Male,B.Tech,ECE,8.0
Male,PhD,CND,8.07
Male,B.Tech,ECE,6.66
Male,B.Tech,CHD,8.05
Male,B.Tech,CSE,4.54
Male,B.Tech,ECE,7.01
Male,B.Tech,ECE,6.6
Male,B.Tech,CSE,8.36
Male,PhD,CSE,8.04
Female,PhD,CHD,8.56
Female,B.Tech,CSE,7.92
Male,B.Tech,CHD,5.51
Male,B.Tech,ECE,6.86
Female,MS,CSE,7.7
Female,B.Tech,ECE,7.95
Male,B.Tech,CSE,7.68
Male,MS,ECE,7.84
Male,MS,CHD,7.27
Male,B.Tech,CHD,8.04
Male,PhD,ECE,8.27
Male,PhD,CND,7.49
Female,B.Tech,ECE,5.47
Male,B.Tech,ECE,7.44
Male,PhD,CHD,7.66
Male,B.Tech,ECE,8.86
Male,B.Tech,CSE,6.06
Male,B.Tech,CHD,7.0
Male,MS,CHD,8.11
Female,MS,CSE,7.49
Male,B.Tech,CND,4.76
Female,PhD,CSE,8.4
Female,MS,CND,7.47
Male,MS,ECE,8.08
Male,B.Tech,ECE,6.88
Male,B.Tech,ECE,7.26
Female,B.Tech,ECE,8.56
Female,B.Tech,CSE,6.45
Female,B.Tech,CSE,6.53
Male,MS,CSE,6.83
Female,B.Tech,CHD,6.8
Male,MS,CSE,8.29
Male,B.Tech,ECE,6.52
Male,B.Tech,CHD,7.42
Male,B.Tech,CND,6.82
Female,B.Tech,CSE,5.7
Male,B.Tech,CHD,7.31
Male,MS,CSE,7.86
Male,B.Tech,ECE,7.12
Female,B.Tech,ECE,6.43
Female,B.Tech,CSE,6.34
Male,B.Tech,CSE,7.16
Male,B.Tech,ECE,6.77
Male,B.Tech,ECE,8.72
Female,B.Tech,CND,7.8
Male,MS,ECE,8.38
Male,B.Tech,CND,6.82
Male,MS,ECE,6.58
Male,B.Tech,CND,6.19
Female,PhD,CHD,7.98
Male,B.Tech,CHD,6.73
Male,B.Tech,CSE,6.97
Male,B.Tech,ECE,7.66
Male,PhD,CSE,8.44
Female,B.Tech,CSE,8.16
Male,B.Tech,ECE,6.69
Female,B.Tech,ECE,7.26
Female,B.Tech,CSE,7.34
Male,B.Tech,ECE,7.25
Male,B.Tech,ECE,8.28
Male,B.Tech,CSE,7.8
Female,B.Tech,ECE,5.68
Male,B.Tech,ECE,6.89
Male,B.Tech,CSE,6.99
Male,B.Tech,ECE,9.15
Female,PhD,CHD,8.14
Male,B.Tech,CHD,6.02
Male,MS,CSE,8.31
Male,B.Tech,CHD,7.5
Male,PhD,CSE,8.26
Female,B.Tech,ECE,6.78
Male,B.Tech,CSE,7.95
Female,B.Tech,CHD,6.15
Female,MS,CHD,7.76
Male,B.Tech,CSE,6.48
Female,B.Tech,CSE,8.09
Male,B.Tech,CSE,7.29
Male,B.Tech,CSE,5.94
Female,B.Tech,ECE,6.04
Male,B.Tech,ECE,8.87
Male,B.Tech,CND,8.08
Male,B.Tech,CND,7.84
Female,MS,CHD,8.01
Male,B.Tech,CSE,8.51
Male,B.Tech,CSE,5.9
Male,MS,ECE,8.53
Female,B.Tech,ECE,6.56
Female,B.Tech,ECE,6.75
Male,MS,CND,8.51
Female,B.Tech,CHD,6.86
Male,B.Tech,CSE,6.57
Male,PhD,ECE,8.05
Female,PhD,CND,7.31
Female,B.Tech,CHD,7.76
Female,B.Tech,CSE,5.99
Female,B.Tech,ECE,8.86
Male,B.Tech,ECE,6.71
Female,B.Tech,ECE,8.31
Male,B.Tech,CSE,5.19
Male,PhD,CND,8.67
Male,MS,CHD,8.69
Male,B.Tech,CSE,8.3
Male,B.Tech,ECE,5.47
Male,B.Tech,ECE,6.3
Male,B.Tech,CHD,7.58
Male,B.Tech,CSE,7.15
Male,MS,CND,8.21
Male,B.Tech,CSE,6.64
Male,MS,CHD,9.09
Female,B.Tech,ECE,9.61
Female,B.Tech,ECE,7.1
Female,B.Tech,ECE,7.45
Male,B.Tech,CHD,7.06
Female,PhD,CHD,8.94
Male,MS,ECE,8.58
Male,B.Tech,CSE,5.93
Male,B.Tech,CSE,6.39
Female,B.Tech,CSE,5.99
Male,PhD,CND,9.65
Male,MS,CHD,8.44
Male,B.Tech,CND,6.4
Female,B.Tech,CSE,6.32
Male,B.Tech,ECE,7.81
Male,B.Tech,CSE,7.9
Male,B.Tech,ECE,7.8
Male,B.Tech,CSE,6.57
Female,PhD,CSE,8.45
Male,B.Tech,ECE,7.11
Female,B.Tech,CSE,6.06
Male,MS,CHD,7.35
Female,B.Tech,ECE,7.41
Male,B.Tech,ECE,7.2
Male,B.Tech,CND,7.55
Male,B.Tech,CSE,7.79
Male,B.Tech,ECE,8.5
Male,B.Tech,CHD,6.22
Female,MS,ECE,8.44
Male,B.Tech,CSE,7.75
Female,MS,CND,7.78
Female,B.Tech,CSE,7.12
Male,MS,CSE,7.8
Female,B.Tech,CSE,9.11
Female,B.Tech,CSE,7.1
Male,B.Tech,CSE,7.45
Female,B.Tech,CSE,6.74
Male,B.Tech,ECE,6.52
Male,MS,CSE,7.09
Female,B.Tech,CSE,8.1
Male,B.Tech,ECE,7.77
Male,B.Tech,CSE,6.7
Male,MS,CSE,7.37
Female,B.Tech,ECE,7.18
Female,PhD,ECE,8.05
Male,PhD,ECE,8.19
Female,B.Tech,ECE,5.74
Female,B.Tech,ECE,7.22
Male,MS,CHD,8.17
Male,B.Tech,CND,8.09
Female,B.Tech,ECE,6.85
Female,PhD,ECE,8.13
Female,PhD,CSE,7.52
Male,PhD,CND,8.85
Male,B.Tech,CSE,7.89
Male,B.Tech,ECE,7.03
Male,B.Tech,ECE,5.67
Male,B.Tech,ECE,5.79
Female,B.Tech,CND,6.45
Male,B.Tech,CND,7.97
Female,B.Tech,CSE,7.29
Male,MS,CSE,6.95
Male,MS,CND,8.28
Male,MS,ECE,7.41
Male,B.Tech,ECE,6.48
Male,B.Tech,ECE,7.97
Female,MS,CHD,8.54
Female,B.Tech,CND,8.09
Male,B.Tech,ECE,6.98
Male,B.Tech,ECE,7.88
Female,B.Tech,ECE,6.41
Male,B.Tech,CHD,6.74
Male,MS,CHD,7.77
Male,PhD,CHD,8.31
Female,B.Tech,CND,5.71
Male,B.Tech,ECE,6.77
Male,MS,ECE,9.02
Female,B.Tech,ECE,5.91
Male,B.Tech,ECE,5.67
Male,PhD,CSE,7.68
Male,MS,ECE,9.86
Female,PhD,CHD,8.53
Male,B.Tech,ECE,6.73
Other,B.Tech,ECE,7.07
Female,MS,ECE,8.16
Male,B.Tech,CND,6.36
Other,MS,CSE,7.64
Male,B.Tech,CSE,6.84
Male,MS,ECE,7.49
Male,B.Tech,ECE,6.6
Male,B.Tech,CSE,7.35
Male,B.Tech,CSE,6.0
Male,B.Tech,ECE,9.61
Male,B.Tech,CSE,7.75
Female,B.Tech,ECE,5.73
Male,MS,CHD,6.27
Other,B.Tech,ECE,6.31
Male,B.Tech,CSE,7.68
Male,B.Tech,ECE,7.49
Male,PhD,ECE,8.24
Male,B.Tech,CHD,6.4
Male,B.Tech,CHD,6.1
Female,MS,ECE,7.72
Female,B.Tech,CSE,5.99
Female,B.Tech,CSE,6.6
Male,B.Tech,CSE,8.33
Female,MS,ECE,7.46
Male,B.Tech,ECE,7.61
Male,MS,ECE,8.53
Female,MS,CHD,7.24
Male,B.Tech,CND,6.16
Male,MS,CHD,8.75
Male,B.Tech,CSE,6.07
Male,B.Tech,ECE,6.94
Female,B.Tech,ECE,9.04
Male,PhD,CND,8.79
Other,B.Tech,CSE,7.09
Male,B.Tech,ECE,7.84
Male,B.Tech,ECE,6.94
Male,B.Tech,ECE,8.02
Male,B.Tech,ECE,4.95
Male,B.Tech,CSE,6.86
Female,B.Tech,ECE,4.91
Female,B.Tech,CSE,7.16
Female,B.Tech,CSE,6.76
Female,B.Tech,ECE,8.36
Female,MS,CSE,8.5
Male,PhD,ECE,8.04
Female,B.Tech,ECE,6.59
Male,B.Tech,ECE,7.38
Male,PhD,CSE,8.01
Male,MS,ECE,7.98
Male,B.Tech,CSE,8.32
Male,B.Tech,CSE,6.17
Female,B.Tech,ECE,6.55
Male,B.Tech,CSE,6.69
Male,B.Tech,CND,10.0
Male,PhD,CSE,8.6
Male,B.Tech,ECE,8.13
Male,B.Tech,CHD,7.77
Male,MS,CND,8.58
Male,MS,ECE,8.33
Male,MS,CND,8.26
Female,PhD,CND,7.57
Female,B.Tech,CSE,7.36
Male,PhD,ECE,8.25
Male,MS,CSE,8.38
Male,B.Tech,ECE,6.93
Female,B.Tech,ECE,7.76
Male,B.Tech,CSE,7.94
Male,PhD,CND,6.84
Female,B.Tech,CSE,6.57
Male,B.Tech,CHD,5.14
Male,B.Tech,CSE,7.24
Male,B.Tech,ECE,6.7
Female,B.Tech,CSE,8.36
Female,B.Tech,CSE,7.21
Female,MS,CHD,7.66
Male,B.Tech,CSE,7.94
Male,B.Tech,ECE,6.68
Female,B.Tech,CND,6.5
Female,B.Tech,CSE,7.39
Male,B.Tech,CHD,8.61
Female,B.Tech,CSE,7.85
Male,B.Tech,CSE,7.57
